date,season,year,month,holiday,dow,workingday,weather_condition,temp,atemp,windspeed,humidity,casual,registered,cnt,nCasual,nRegistered,nCnt
2011-12-29,1,2011,12,0,4,1,1,0.25,0.26515,0.1194,0.56,254,2169,2423,0.07203763598941487,0.26665643229966224,0.23957451952133446
2011-12-30,1,2011,12,0,5,1,1,0.32,0.3106,0.1045,0.66,491,2508,2999,0.14172302264039988,0.31869818851704024,0.3091985978484226
2011-12-31,1,2011,12,0,6,0,1,0.4,0.4091,0.2239,0.62,665,1820,2485,0.19288444575124963,0.2130795210316242,0.2470687779523752
2012-01-01,1,2012,1,0,0,0,1,0.38,0.39395,0.1642,0.665,686,1608,2294,0.19905910026462806,0.18053423395762971,0.22398162697933036
2012-01-02,1,2012,1,1,1,0,1,0.26,0.2424,0.3284,0.37,244,1712,1956,0.06909732431637754,0.19649984648449492,0.18312583101655988
2012-01-03,1,2012,1,0,2,1,1,0.16,0.1212,0.2836,0.46,89,2147,2236,0.023522493384298737,0.26327909118821,0.21697086909222774
2012-01-04,1,2012,1,0,3,1,2,0.09,0.11365,0.19399999999999998,0.415,95,2273,2368,0.025286680388121142,0.2826220448265275,0.23292638704218543
2012-01-05,1,2012,1,0,4,1,1,0.25,0.26515,0.09705,0.51,140,3132,3272,0.03851808291678918,0.4144918636782315,0.3421975099721987
2012-01-06,1,2012,1,0,5,1,1,0.32999999999999996,0.31815,0.17909999999999998,0.53,307,3791,4098,0.0876212878565128,0.5156585815167332,0.4420403722954188
2012-01-07,1,2012,1,0,6,0,1,0.39,0.40149999999999997,0.1642,0.455,1070,3451,4521,0.311967068509262,0.46346330979428924,0.49317055481687416
2012-01-08,1,2012,1,0,0,0,1,0.34,0.3333,0.20894999999999997,0.475,599,2826,3425,0.17347838870920318,0.36751611912803195,0.3606914057778315
2012-01-09,1,2012,1,0,1,1,2,0.22,0.2424,0.1045,0.64,106,2270,2376,0.028521023228462217,0.2821614983113294,0.23389338813006164
2012-01-10,1,2012,1,0,2,1,1,0.31,0.31815,0.1642,0.6799999999999999,174,3428,3602,0.04851514260511614,0.45993245317777093,0.38208630484709294
2012-01-11,1,2012,1,0,3,1,2,0.28,0.303,0.1343,0.865,92,2085,2177,0.024404586886209938,0.2537611298741173,0.20983923606914057
2012-01-12,1,2012,1,0,4,1,1,0.36,0.3485,0.17909999999999998,0.81,269,3828,4097,0.0764481034989709,0.5213386552041757,0.4419194971594343
2012-01-13,1,2012,1,0,5,1,1,0.26,0.23485,0.3582,0.45499999999999996,174,3040,3214,0.04851514260511614,0.4003684372121584,0.3351867520850961
2012-01-14,1,2012,1,0,6,0,1,0.16,0.17425,0.19399999999999998,0.47,333,2160,2493,0.09526609820640988,0.2652747927540682,0.24803577904025143
2012-01-15,1,2012,1,0,0,0,1,0.16,0.1591,0.2836,0.44999999999999996,284,2027,2311,0.0808585710085269,0.2448572305802886,0.22603650429106734
2012-01-16,1,2012,1,1,1,0,1,0.18,0.19699999999999998,0.26865,0.53,217,2081,2298,0.06115848279917671,0.2531470678538532,0.22446512752326847
2012-01-17,1,2012,1,0,2,1,2,0.33,0.32575,0.3284,0.7025,127,2815,2942,0.03469567774184063,0.3658274485723058,0.3023087150973045
2012-01-18,1,2012,1,0,3,1,1,0.3,0.2727,0.4179,0.42,109,3267,3376,0.029403116730373418,0.43521645686214305,0.35476852411458965
2012-01-19,1,2012,1,0,4,1,1,0.18,0.20455,0.19399999999999998,0.5,130,3162,3292,0.03557777124375184,0.41909732883021183,0.34461501269188927
2012-01-20,1,2012,1,0,5,1,2,0.22,0.2197,0.20894999999999997,0.405,115,3048,3163,0.031167303734195826,0.4015965612526865,0.3290221201498852
2012-01-21,1,2012,1,0,6,0,2,0.16999999999999998,0.17425,0.23879999999999998,0.8,67,1234,1301,0.017053807703616582,0.12311943506294136,0.10395261694669407
2012-01-22,1,2012,1,0,0,0,2,0.16,0.1591,0.2239,0.8,196,1781,1977,0.05498382828579829,0.20709241633404973,0.18566420887223498
2012-01-23,1,2012,1,0,1,1,2,0.21000000000000002,0.2424,0.1045,0.93,145,2287,2432,0.03998823875330785,0.28477126189745167,0.2406623957451952
2012-01-24,1,2012,1,0,2,1,1,0.32,0.3333,0.1343,0.87,439,3900,4339,0.1264334019406057,0.5323917715689285,0.4711712800676901
2012-01-25,1,2012,1,0,3,1,1,0.3,0.3106,0.17909999999999998,0.655,467,3803,4270,0.13466627462511027,0.5175007675775253,0.46283089568475766
2012-01-26,1,2012,1,0,4,1,2,0.32,0.3333,0.09705,0.755,244,3831,4075,0.06909732431637754,0.5217992017193737,0.4392602441677747
2012-01-27,1,2012,1,0,5,1,1,0.42,0.4242,0.3284,0.845,269,3187,3456,0.0764481034989709,0.42293521645686216,0.3644385349933519
2012-01-28,1,2012,1,0,6,0,1,0.3,0.303,0.19399999999999998,0.54,775,3248,4023,0.2252278741546604,0.43229966226588884,0.43297473709657924
2012-01-29,1,2012,1,0,0,0,1,0.3,0.2803,0.2239,0.28500000000000003,558,2685,3243,0.16142311084975008,0.34587043291372427,0.3386921310286474
2012-01-30,1,2012,1,0,1,1,1,0.26,0.2576,0.19399999999999998,0.43,126,3498,3624,0.0344016465745369,0.4706785385323918,0.3847455578387526
2012-01-31,1,2012,1,0,2,1,1,0.4,0.4091,0.2537,0.42,324,4185,4509,0.09261981770067627,0.5761436905127418,0.49172005318505985
2012-02-01,1,2012,2,0,3,1,1,0.44,0.4394,0.17909999999999998,0.51,304,4275,4579,0.08673919435460159,0.5899600859686829,0.5001813127039768
2012-02-02,1,2012,2,0,4,1,1,0.4,0.4091,0.1343,0.67,190,3571,3761,0.05321964128197589,0.4818851704022106,0.4013054514686329
2012-02-03,1,2012,2,0,5,1,1,0.32,0.29545,0.17909999999999998,0.525,310,3841,4151,0.08850338135842399,0.5233343567700338,0.4484467545025988
2012-02-04,1,2012,2,0,6,0,2,0.24,0.2727,0.1343,0.78,384,2448,2832,0.11026168773890033,0.30948725821307954,0.2890124501390064
2012-02-05,1,2012,2,0,0,0,2,0.26,0.2576,0.1642,0.675,318,2629,2947,0.09085563069685387,0.3372735646300276,0.3029130907772271
2012-02-06,1,2012,2,0,1,1,1,0.28,0.28785,0.1343,0.65,206,3580,3786,0.057924139958835635,0.48326680994780474,0.4043273298682461
2012-02-07,1,2012,2,0,2,1,1,0.33,0.3409,0.17909999999999998,0.475,199,4176,4375,0.055865921787709494,0.5747620509671477,0.4755227849631331
2012-02-08,1,2012,2,0,3,1,2,0.24,0.2576,0.1194,0.7,109,2693,2802,0.029403116730373418,0.3470985569542524,0.2853861960594706
2012-02-09,1,2012,2,0,4,1,1,0.25,0.2424,0.2239,0.52,163,3667,3830,0.045280799764775066,0.49662265888854773,0.40964583585156533
2012-02-10,1,2012,2,0,5,1,2,0.29000000000000004,0.303,0.09705,0.56,227,3604,3831,0.06409879447221406,0.48695118206938903,0.40976671098754985
2012-02-11,1,2012,2,0,6,0,3,0.22,0.2273,0.2239,0.81,192,1977,2169,0.05380770361658336,0.23718145532698803,0.20887223498126437
2012-02-12,1,2012,2,0,0,0,1,0.13,0.1061,0.3881,0.43,73,1456,1529,0.018817994707438987,0.15719987718759595,0.13151214795116645
2012-02-13,1,2012,2,0,1,1,1,0.24,0.24245,0.17909999999999998,0.455,94,3328,3422,0.024992649220817408,0.4445809026711698,0.3603287803698779
2012-02-14,1,2012,2,0,2,1,2,0.3,0.3106,0.1045,0.5,135,3787,3922,0.03704792708027051,0.5150445194964691,0.4207663483621419
2012-02-15,1,2012,2,0,3,1,1,0.34,0.3485,0.17909999999999998,0.53,141,4028,4169,0.038812114084092915,0.5520417562173779,0.4506225069503203
2012-02-16,1,2012,2,0,4,1,2,0.32,0.3333,0.0896,0.705,74,2931,3005,0.019112025874742724,0.38363524715996317,0.30992384866432976
2012-02-17,1,2012,2,0,5,1,1,0.36,0.3409,0.19399999999999998,0.54,349,3805,4154,0.09997059688326963,0.5178077985876574,0.4488093799105524
2012-02-18,1,2012,2,0,6,0,1,0.35,0.3333,0.1642,0.44,1435,2883,4318,0.419288444575125,0.3762665029167946,0.468632902212015
2012-02-19,1,2012,2,0,0,0,2,0.29000000000000004,0.2727,0.2537,0.505,618,2071,2689,0.17906498088797412,0.2516119128031931,0.2717273056932189
2012-02-20,1,2012,2,1,1,0,1,0.27,0.26515,0.2239,0.46499999999999997,502,2634,3136,0.14495736548074095,0.3380411421553577,0.32575849147830294
2012-02-21,1,2012,2,0,2,1,1,0.28,0.29545,0.19399999999999998,0.615,163,3616,3779,0.045280799764775066,0.48879336813018115,0.4034812039163544
2012-02-22,1,2012,2,0,3,1,1,0.38,0.3788,0.23879999999999998,0.64,394,4379,4773,0.11320199941193766,0.605925698495548,0.5236310890849752
2012-02-23,1,2012,2,0,4,1,1,0.44,0.4394,0.20894999999999997,0.525,516,4546,5062,0.14907380182299323,0.631562787841572,0.5585640033845038
2012-02-24,1,2012,2,0,5,1,2,0.4,0.4091,0.17909999999999998,0.79,246,3241,3487,0.069685386650985,0.4312250537304268,0.3681856642088722
2012-02-25,1,2012,2,0,6,0,1,0.3,0.2727,0.403,0.4,317,2415,2732,0.09056159952955013,0.30442124654590114,0.2769249365405536
2012-02-26,1,2012,2,0,0,0,1,0.27,0.2576,0.2239,0.41,515,2874,3389,0.1487797706556895,0.37488486337120047,0.3563399008823885
2012-02-27,1,2012,2,0,1,1,1,0.38,0.3712,0.2537,0.445,253,4069,4322,0.07174360482211115,0.5583358919250845,0.4691164027559531
2012-02-28,1,2012,2,0,2,1,1,0.36,0.35605,0.14925,0.42,229,4134,4363,0.06468685680682153,0.5683143997543751,0.47407228333131873
2012-02-29,1,2012,2,0,3,1,2,0.32,0.3333,0.1642,0.82,65,1784,1849,0.016465745369009115,0.20755296284924776,0.1701921914662154
2012-03-01,1,2012,3,0,4,1,1,0.47,0.4621,0.2239,0.5,325,4665,4990,0.09291384886798,0.6498311329444274,0.5498609935936178
2012-03-02,1,2012,3,0,5,1,1,0.36,0.3485,0.17909999999999998,0.655,246,2948,3194,0.069685386650985,0.38624501074608536,0.33276924936540553
2012-03-03,1,2012,3,0,6,0,2,0.41000000000000003,0.41665,0.1343,0.77,956,3110,4066,0.27844751543663626,0.4111145225667793,0.43817236794391395
2012-03-04,1,2012,3,0,0,0,1,0.33,0.2879,0.3284,0.405,710,2713,3423,0.20611584827991766,0.3501688670555726,0.36044965550586244
2012-03-05,1,2012,3,0,1,1,1,0.24,0.23485,0.17909999999999998,0.53,203,3130,3333,0.057042046456924435,0.41418483266809947,0.34957089326725493
2012-03-06,1,2012,3,0,2,1,1,0.26,0.2727,0.2239,0.45,221,3735,3956,0.06233460746839165,0.5070617132330365,0.42487610298561584
2012-03-07,1,2012,3,0,3,1,1,0.43,0.4318,0.3284,0.56,432,4484,4916,0.12437518376947956,0.6220448265274793,0.5409162335307627
2012-03-08,1,2012,3,0,4,1,1,0.55,0.52275,0.41795,0.6,486,4896,5382,0.14025286680388122,0.6852932146146761,0.5972440468995528
2012-03-09,1,2012,3,0,5,1,1,0.4,0.4091,0.4179,0.34,447,4122,4569,0.12878565127903557,0.566472213693583,0.49897256134413154
2012-03-10,1,2012,3,0,6,0,1,0.3,0.2727,0.26865,0.36,968,3150,4118,0.2819758894442811,0.4172551427694197,0.4444578750151094
2012-03-11,1,2012,3,0,0,0,1,0.38,0.3712,0.2239,0.495,1667,3307,4974,0.4875036753895913,0.44135707706478355,0.5479269914178654
2012-03-12,1,2012,3,0,1,1,1,0.45999999999999996,0.45455,0.20894999999999997,0.5,838,4460,5298,0.24375183769479564,0.618360454405895,0.5870905354768524
2012-03-13,1,2012,3,0,2,1,1,0.56,0.5303,0.2239,0.6,762,5085,5847,0.22140546897971186,0.7143076450721523,0.6534509851323582
2012-03-14,1,2012,3,0,3,1,1,0.56,0.5303,0.1045,0.49,997,5315,6312,0.2905027932960894,0.749616211237335,0.7096579233651638
2012-03-15,1,2012,3,0,4,1,1,0.53,0.5076,0.1194,0.6,1005,5187,6192,0.2928550426345193,0.7299662265888854,0.6951529070470204
2012-03-16,1,2012,3,0,5,1,2,0.44,0.4394,0.0896,0.845,548,3830,4378,0.15848279917671274,0.5216456862143076,0.47588541037108667
2012-03-17,1,2012,3,0,6,0,1,0.51,0.4924,0.1045,0.77,3155,4681,7836,0.9250220523375478,0.6522873810254836,0.8938716306055844
2012-03-18,1,2012,3,0,0,0,2,0.46,0.4545,0.1194,0.82,2207,3685,5892,0.6462805057336077,0.49938593797973596,0.6588903662516621
2012-03-19,1,2012,3,0,1,1,1,0.56,0.5303,0.1642,0.72,982,5171,6153,0.2860923257865334,0.7275099785078293,0.6904387767436239
2012-03-20,1,2012,3,0,2,1,1,0.55,0.52275,0.1343,0.8049999999999999,1051,5042,6093,0.30638047633049104,0.7077064783543138,0.6831862685845521
2012-03-21,2,2012,3,0,3,1,2,0.52,0.5,0.09705,0.83,1122,5108,6230,0.32725668920905615,0.7178385016886706,0.6997461622144325
2012-03-22,2,2012,3,0,4,1,1,0.53,0.5076,0.0896,0.83,1334,5537,6871,0.3895912966774478,0.7836966533619896,0.7772271243805149
2012-03-23,2,2012,3,0,5,1,2,0.6,0.5909,0.1045,0.71,2469,5893,8362,0.7233166715671862,0.8383481731654897,0.9574519521334461
2012-03-24,2,2012,3,0,6,0,2,0.51,0.4924,0.19399999999999998,0.9099999999999999,1033,2339,3372,0.3010879153190238,0.29275406816088423,0.3542850235706515
2012-03-25,2,2012,3,0,0,0,2,0.42,0.4242,0.2537,0.9099999999999999,1532,3464,4996,0.44780946780358716,0.4654590113601474,0.550586244409525
2012-03-26,2,2012,3,0,1,1,1,0.46,0.4545,0.403,0.33,795,4763,5558,0.2311084975007351,0.6648756524408965,0.6185180708328297
2012-03-27,2,2012,3,0,2,1,1,0.32,0.3106,0.17909999999999998,0.305,531,4571,5102,0.15348426933254924,0.6354006754682223,0.5633990088238849
2012-03-28,2,2012,3,0,3,1,1,0.52,0.5,0.2985,0.445,674,5024,5698,0.19553072625698323,0.7049431992631255,0.6354405898706637
2012-03-29,2,2012,3,0,4,1,1,0.5,0.4848,0.2985,0.44,834,5299,6133,0.2425757130255807,0.7471599631562788,0.6880212740239333
2012-03-30,2,2012,3,0,5,1,1,0.37,0.38634999999999997,0.14925,0.57,796,4663,5459,0.23140252866803881,0.6495241019342953,0.6065514323703615
2012-03-31,2,2012,3,0,6,0,2,0.4,0.4091,0.2537,0.74,2301,3934,6235,0.6739194354601588,0.5376112987411729,0.7003505378943551
2012-04-01,2,2012,4,0,0,0,2,0.41000000000000003,0.41665,0.1642,0.71,2347,3694,6041,0.6874448691561306,0.5007675775253301,0.6769007615133567
2012-04-02,2,2012,4,0,1,1,1,0.44,0.4394,0.3209,0.45499999999999996,1210,4730,5940,0.35313143193178476,0.6598096407737182,0.6646923727789193
2012-04-03,2,2012,4,0,2,1,1,0.49,0.47725,0.0896,0.405,1348,5424,6772,0.3937077330197001,0.7663494012895302,0.7652604859180466
2012-04-04,2,2012,4,0,3,1,1,0.55,0.52275,0.17909999999999998,0.46,1058,5378,6436,0.30843869450161715,0.7592876880564937,0.7246464402272452
2012-04-05,2,2012,4,0,4,1,1,0.43,0.4318,0.20894999999999997,0.36,1192,5265,6457,0.34783887092031757,0.7419404359840344,0.7271848180829203
2012-04-06,2,2012,4,0,5,1,1,0.4,0.4091,0.31345,0.36,1807,4653,6460,0.5286680388121141,0.6479889468836353,0.727547443490874
2012-04-07,2,2012,4,0,6,0,1,0.45,0.44695,0.2537,0.235,3252,3605,6857,0.95354307556601,0.487104697574455,0.7755348724767316
2012-04-08,2,2012,4,0,0,0,1,0.5,0.4848,0.2239,0.25,2230,2939,5169,0.6530432225815936,0.38486337120049124,0.5714976429348483
2012-04-09,2,2012,4,0,1,1,1,0.48,0.4697,0.3582,0.3,905,4680,5585,0.26345192590414584,0.6521338655204175,0.621781699504412
2012-04-10,2,2012,4,0,2,1,1,0.44,0.4394,0.20894999999999997,0.385,819,5099,5918,0.2381652455160247,0.7164568621430765,0.6620331197872598
2012-04-11,2,2012,4,0,3,1,1,0.34,0.303,0.2985,0.475,482,4394,4876,0.13907674213466628,0.6082284310715382,0.5360812280913816
2012-04-12,2,2012,4,0,4,1,1,0.42,0.4242,0.2836,0.43999999999999995,663,4746,5409,0.19229638341664215,0.6622658888547743,0.600507675571135
2012-04-13,2,2012,4,0,5,1,1,0.44,0.4394,0.1642,0.375,1252,5146,6398,0.3654807409585416,0.723672090881179,0.7200531850598332
2012-04-14,2,2012,4,0,6,0,1,0.53,0.5076,0.1642,0.515,2795,4665,7460,0.8191708321082035,0.6498311329444274,0.8484225794754019
2012-04-15,2,2012,4,0,0,0,1,0.62,0.6212,0.23879999999999998,0.51,2846,4286,7132,0.8341664216406939,0.591648756524409,0.8087755348724768
2012-04-16,2,2012,4,1,1,0,1,0.66,0.6288,0.2537,0.55,1198,5172,6370,0.34960305792414,0.7276634940128953,0.7166686812522665
2012-04-17,2,2012,4,0,2,1,1,0.6,0.6212,0.2537,0.33,989,5702,6691,0.2881505439576595,0.8090267116978815,0.7554695999032999
2012-04-18,2,2012,4,0,3,1,2,0.46,0.4545,0.19399999999999998,0.49,347,4020,4367,0.09938253454866215,0.5508136321768499,0.4745557838752569
2012-04-19,2,2012,4,0,4,1,1,0.51,0.4924,0.0896,0.61,846,5719,6565,0.24610408703322553,0.8116364752840037,0.7402393327692494
2012-04-20,2,2012,4,0,5,1,1,0.53,0.5076,0.17909999999999998,0.68,1340,5950,7290,0.3913554836812702,0.8470985569542524,0.8278738063580322
2012-04-21,2,2012,4,0,6,0,1,0.52,0.5,0.26865,0.77,2541,4083,6624,0.744486915613055,0.5604851089960086,0.7473709657923365
2012-04-22,2,2012,4,0,0,0,3,0.38,0.3939,0.3284,0.82,120,907,1027,0.0326374595707145,0.07291986490635555,0.0708328296869334
2012-04-23,2,2012,4,0,1,1,2,0.32,0.303,0.3284,0.785,195,3019,3214,0.05468979711849456,0.3971446116057722,0.3351867520850961
2012-04-24,2,2012,4,0,2,1,1,0.43,0.4318,0.23879999999999998,0.365,518,5115,5633,0.14966186415760072,0.7189131102241326,0.6275837060316692
2012-04-25,2,2012,4,0,3,1,1,0.51,0.4924,0.0896,0.395,655,5541,6196,0.18994413407821228,0.7843107153822536,0.6956364075909586
2012-04-26,2,2012,4,0,4,1,2,0.49,0.47725,0.1642,0.7949999999999999,475,4551,5026,0.13701852396354014,0.632330365366902,0.5542124984890608
2012-04-27,2,2012,4,0,5,1,1,0.45,0.44695,0.3582,0.38,1014,5219,6233,0.29550132314025285,0.7348787227509979,0.700108787622386
2012-04-28,2,2012,4,0,6,0,2,0.38,0.3939,0.1343,0.445,1120,3100,4220,0.3266686268744487,0.4095793675161191,0.45678713888553124
2012-04-29,2,2012,4,0,0,0,1,0.47,0.4621,0.1343,0.55,2229,4075,6304,0.6527491914142899,0.5592569849554805,0.7086909222772876
2012-04-30,2,2012,4,0,1,1,2,0.44,0.4394,0.17909999999999998,0.5700000000000001,665,4907,5572,0.19288444575124963,0.6869818851704023,0.620210322736613
2012-05-01,2,2012,5,0,2,1,2,0.63,0.5985,0.14925,0.65,653,5087,5740,0.18935607174360483,0.7146146760822844,0.6405173455820138
2012-05-02,2,2012,5,0,3,1,1,0.56,0.5303,0.14925,0.815,667,5502,6169,0.19347250808585711,0.7783236106846791,0.6923727789193763
2012-05-03,2,2012,5,0,4,1,1,0.55,0.52275,0.1343,0.78,764,5657,6421,0.22199353131431931,0.802118513969911,0.7228333131874773
2012-05-04,2,2012,5,0,5,1,1,0.61,0.58335,0.1343,0.78,1069,5227,6296,0.3116730373419582,0.7361068467915259,0.7077239211894113
2012-05-05,2,2012,5,0,6,0,1,0.6,0.5682,0.1194,0.78,2496,4387,6883,0.731255513084387,0.6071538225360762,0.7786776260123293
2012-05-06,2,2012,5,0,0,0,2,0.56,0.5303,0.1642,0.75,2135,4224,6359,0.6251102616877389,0.5821307952103162,0.7153390547564366
2012-05-07,2,2012,5,0,1,1,2,0.54,0.5152,0.20894999999999997,0.7050000000000001,1008,5265,6273,0.2937371361364305,0.7419404359840344,0.7049437930617672
2012-05-08,2,2012,5,0,2,1,2,0.6,0.5758,0.2836,0.69,738,4990,5728,0.21434872096442223,0.6997236720908812,0.6390668439501994
2012-05-09,2,2012,5,0,3,1,2,0.5700000000000001,0.5379,0.19399999999999998,0.82,620,4097,4717,0.1796530432225816,0.5626343260669328,0.5168620814698417
2012-05-10,2,2012,5,0,4,1,1,0.5,0.4848,0.34330000000000005,0.48,1026,5546,6572,0.2990296971478977,0.7850782929075837,0.7410854587211411
2012-05-11,2,2012,5,0,5,1,1,0.55,0.52275,0.2537,0.355,1319,5711,7030,0.3851808291678918,0.8104083512434755,0.7964462710020549
2012-05-12,2,2012,5,0,6,0,1,0.5700000000000001,0.5379,0.1343,0.48,2622,4807,7429,0.7683034401646575,0.6716303346638011,0.8446754502598816
2012-05-13,2,2012,5,0,0,0,1,0.62,0.6212,0.19399999999999998,0.57,2172,3946,6118,0.6359894148779771,0.539453484801965,0.6862081469841653
2012-05-14,2,2012,5,0,1,1,2,0.58,0.5455,0.2239,0.8049999999999999,342,2501,2843,0.09791237871214349,0.31762357998157814,0.2903420766348362
2012-05-15,2,2012,5,0,2,1,2,0.6,0.5682,0.1343,0.78,625,4490,5115,0.18112319905910026,0.6229659195578754,0.5649703855916838
2012-05-16,2,2012,5,0,3,1,1,0.64,0.6061,0.1194,0.73,991,6433,7424,0.288738606292267,0.921246545901136,0.8440710745799589
2012-05-17,2,2012,5,0,4,1,1,0.6,0.5758,0.19399999999999998,0.49,1242,6142,7384,0.3625404292855043,0.8765735339269266,0.8392360691405778
2012-05-18,2,2012,5,0,5,1,1,0.5800000000000001,0.57575,0.1343,0.49,1521,6118,7639,0.4445751249632461,0.8728891618053424,0.8700592288166324
2012-05-19,2,2012,5,0,6,0,1,0.61,0.6212,0.0896,0.44999999999999996,3410,4884,8294,1.0,0.683451028553884,0.9492324428864982
2012-05-20,2,2012,5,0,0,0,1,0.63,0.61365,0.31345,0.525,2704,4425,7129,0.7924139958835636,0.6129874117285846,0.8084129094645232
2012-05-21,2,2012,5,0,1,1,2,0.6,0.5606,0.2537,0.83,630,3729,4359,0.18259335489561893,0.5061406202026405,0.47358878278738065
2012-05-22,2,2012,5,0,2,1,2,0.61,0.58335,0.1045,0.78,819,5254,6073,0.2381652455160247,0.7402517654283083,0.6807687658648616
2012-05-23,2,2012,5,0,3,1,2,0.62,0.5758,0.1045,0.8049999999999999,766,4494,5260,0.2225815936489268,0.6235799815781394,0.5824972803094404
2012-05-24,2,2012,5,0,4,1,1,0.64,0.5909,0.1642,0.73,1059,5711,6770,0.3087327256689209,0.8104083512434755,0.7650187356460776
2012-05-25,2,2012,5,0,5,1,1,0.67,0.6288,0.1343,0.785,1417,5317,6734,0.41399588356365774,0.749923242247467,0.7606672307506346
2012-05-26,2,2012,5,0,6,0,1,0.7,0.6667,0.19399999999999998,0.74,2855,3681,6536,0.8368127021464276,0.4987718759594719,0.7367339538256981
2012-05-27,2,2012,5,0,0,0,1,0.67,0.6288,0.20894999999999997,0.71,3283,3308,6591,0.9626580417524258,0.44151059256984954,0.7433820863048471
2012-05-28,2,2012,5,1,1,0,1,0.72,0.6894,0.19405,0.66,2557,3486,6043,0.7491914142899148,0.4688363524715996,0.6771425117853258
2012-05-29,2,2012,5,0,2,1,1,0.7,0.6667,0.29105000000000003,0.72,880,4863,5743,0.2561011467215525,0.6802272029474977,0.6408799709899674
2012-05-30,2,2012,5,0,3,1,2,0.65,0.61365,0.1343,0.6699999999999999,745,6110,6855,0.21640693913554837,0.8716610377648143,0.7752931222047624
2012-05-31,2,2012,5,0,4,1,1,0.67,0.6288,0.19399999999999998,0.45499999999999996,1100,6238,7338,0.320788003528374,0.8913110224132638,0.8336758128852895
2012-06-01,2,2012,6,0,5,1,2,0.64,0.5909,0.2537,0.76,533,3594,4127,0.15407233166715673,0.4854160270187289,0.44554575123897017
2012-06-02,2,2012,6,0,6,0,1,0.58,0.5455,0.19399999999999998,0.49,2795,5325,8120,0.8191708321082035,0.7511513662879951,0.9282001692251903
2012-06-03,2,2012,6,0,0,0,1,0.62,0.6212,0.17909999999999998,0.445,2494,5147,7641,0.7306674507497795,0.723825606386245,0.8703009790886015
2012-06-04,2,2012,6,0,1,1,1,0.6,0.6212,0.29105000000000003,0.45999999999999996,1071,5927,6998,0.31226109967656573,0.8435677003377341,0.79257826665055
2012-06-05,2,2012,6,0,2,1,2,0.54,0.5152,0.19399999999999998,0.56,968,6033,7001,0.2819758894442811,0.8598403438747313,0.7929408920585036
2012-06-06,2,2012,6,0,3,1,1,0.54,0.5152,0.0896,0.68,1027,6028,7055,0.29932372831520143,0.8590727663494013,0.7994681494016681
2012-06-07,2,2012,6,0,4,1,1,0.6,0.61365,0.14925,0.495,1038,6456,7494,0.3025580711555425,0.9247774025176543,0.8525323340988759
2012-06-08,2,2012,6,0,5,1,1,0.67,0.6288,0.1642,0.44499999999999995,1488,6248,7736,0.43487209644222286,0.8928461774639238,0.8817841170071317
2012-06-09,2,2012,6,0,6,0,1,0.7,0.6515,0.1642,0.505,2708,4790,7498,0.7935901205527786,0.6690205710776789,0.8530158346428139
2012-06-10,2,2012,6,0,0,0,1,0.72,0.67425,0.1194,0.58,2224,4374,6598,0.6512790355777712,0.605158120970218,0.7442282122567387
2012-06-11,2,2012,6,0,1,1,1,0.72,0.6667,0.19399999999999998,0.58,1017,5647,6664,0.29638341664216405,0.8005833589192508,0.7522059712317176
2012-06-12,2,2012,6,0,2,1,2,0.66,0.5909,0.20894999999999997,0.88,477,4495,4972,0.1376065862981476,0.6237334970832054,0.5476852411458963
2012-06-13,2,2012,6,0,3,1,1,0.64,0.6212,0.3881,0.52,1173,6248,7421,0.3422522787415466,0.8928461774639238,0.8437084491720053
2012-06-14,2,2012,6,0,4,1,1,0.64,0.6212,0.2537,0.565,1180,6183,7363,0.34431049691267274,0.8828676696346331,0.8366976912849027
2012-06-15,2,2012,6,0,5,1,1,0.64,0.6212,0.1642,0.53,1563,6102,7665,0.45692443399000293,0.8704329137242861,0.8732019823522301
2012-06-16,2,2012,6,0,6,0,1,0.63,0.6212,0.17909999999999998,0.515,2963,4739,7702,0.8685680682152308,0.6611912803193123,0.8776743623836577
2012-06-17,2,2012,6,0,0,0,1,0.59,0.5758,0.1642,0.57,2634,4344,6978,0.7718318141723023,0.6005526558182377,0.7901607639308594
2012-06-18,2,2012,6,0,1,1,2,0.56,0.5303,0.19399999999999998,0.77,653,4446,5099,0.18935607174360483,0.6162112373349709,0.5630363834159313
2012-06-19,2,2012,6,0,2,1,1,0.6799999999999999,0.63635,0.1343,0.73,968,5857,6825,0.2819758894442811,0.8328216149831132,0.7716668681252267
2012-06-20,2,2012,6,0,3,1,1,0.82,0.7576,0.1045,0.505,872,5339,6211,0.2537488973831226,0.7533005833589193,0.6974495346307265
2012-06-21,3,2012,6,0,4,1,1,0.81,0.7803,0.1194,0.535,778,5127,5905,0.2261099676565716,0.7207552962849247,0.6604617430194609
2012-06-22,3,2012,6,0,5,1,1,0.76,0.7197,0.1642,0.565,964,4859,5823,0.28079976477506613,0.6796131409272337,0.6505499818687296
2012-06-23,3,2012,6,0,6,0,1,0.74,0.67425,0.19399999999999998,0.45999999999999996,2657,4801,7458,0.7785945310202882,0.670709241633405,0.8481808292034329
2012-06-24,3,2012,6,0,0,0,1,0.75,0.6818,0.1343,0.51,2551,4340,6891,0.7474272272860923,0.5999385937979735,0.7796446271002054
2012-06-25,3,2012,6,0,1,1,1,0.71,0.6515,0.2761,0.48,1139,5640,6779,0.33225521905321964,0.7995087503837888,0.7661066118699383
