,date,hour,season,year,month,holiday,dow,workingday,weather_condition,casual,registered,cnt,temp,atemp,humidity,windspeed,nCnt,nCasual,nRegistered
10302,2012-03-05,6,1,2012,3,0,1,1,1,2,89,91,0.18,0.19699999999999998,0.59,0.1343,0.0054005400540054005,0.009852216748768473,0.02843450479233227
10303,2012-03-05,7,1,2012,3,0,1,1,1,7,253,260,0.18,0.19699999999999998,0.59,0.1343,0.027302730273027303,0.034482758620689655,0.08083067092651758
10304,2012-03-05,8,1,2012,3,0,1,1,1,13,415,428,0.2,0.2273,0.59,0.1045,0.078007800780078,0.06403940886699508,0.13258785942492013
10305,2012-03-05,9,1,2012,3,0,1,1,2,11,186,197,0.22,0.2576,0.6,0.0896,0.12841284128412842,0.054187192118226604,0.05942492012779553
10306,2012-03-05,10,1,2012,3,0,1,1,2,12,74,86,0.24,0.2576,0.6,0.0,0.05910591059105911,0.059113300492610835,0.023642172523961662
10307,2012-03-05,11,1,2012,3,0,1,1,2,17,86,103,0.26,0.2727,0.56,0.1343,0.025802580258025804,0.08374384236453201,0.027476038338658148
10308,2012-03-05,12,1,2012,3,0,1,1,2,15,122,137,0.26,0.303,0.52,0.0,0.030903090309030903,0.07389162561576355,0.038977635782747606
10309,2012-03-05,13,1,2012,3,0,1,1,2,11,109,120,0.26,0.2576,0.55,0.2985,0.0411041104110411,0.054187192118226604,0.034824281150159744
10310,2012-03-05,14,1,2012,3,0,1,1,2,13,115,128,0.28,0.2576,0.57,0.3582,0.036003600360036005,0.06403940886699508,0.036741214057507986
10311,2012-03-05,15,1,2012,3,0,1,1,2,20,110,130,0.3,0.2879,0.53,0.19399999999999998,0.03840384038403841,0.09852216748768473,0.03514376996805112
10312,2012-03-05,16,1,2012,3,0,1,1,1,30,180,210,0.3,0.2727,0.45,0.2985,0.039003900390039,0.1477832512315271,0.05750798722044728
10313,2012-03-05,17,1,2012,3,0,1,1,3,11,376,387,0.3,0.2727,0.45,0.2985,0.063006300630063,0.054187192118226604,0.12012779552715655
10314,2012-03-05,18,1,2012,3,0,1,1,3,12,363,375,0.28,0.2273,0.55,0.6567,0.11611161116111611,0.059113300492610835,0.1159744408945687
10315,2012-03-05,19,1,2012,3,0,1,1,1,6,220,226,0.26,0.2576,0.53,0.2239,0.11251125112511251,0.029556650246305417,0.07028753993610223
10316,2012-03-05,20,1,2012,3,0,1,1,1,8,171,179,0.26,0.2273,0.37,0.4627,0.06780678067806781,0.03940886699507389,0.05463258785942492
10317,2012-03-05,21,1,2012,3,0,1,1,1,4,116,120,0.26,0.2273,0.37,0.3881,0.0537053705370537,0.019704433497536946,0.03706070287539936
10318,2012-03-05,22,1,2012,3,0,1,1,1,2,76,78,0.24,0.2121,0.35,0.3284,0.036003600360036005,0.009852216748768473,0.02428115015974441
10319,2012-03-05,23,1,2012,3,0,1,1,1,2,29,31,0.22,0.1818,0.37,0.5821,0.023402340234023402,0.009852216748768473,0.00926517571884984
10320,2012-03-06,0,1,2012,3,0,2,1,1,0,8,8,0.22,0.2121,0.37,0.2985,0.0093009300930093,0.0,0.00214190093708166
10321,2012-03-06,1,1,2012,3,0,2,1,1,0,6,6,0.2,0.19699999999999998,0.44,0.2537,0.0020222446916076846,0.0,0.001606425702811245
10322,2012-03-06,2,1,2012,3,0,2,1,1,0,4,4,0.2,0.19699999999999998,0.44,0.2239,0.0015166835187057635,0.0,0.00107095046854083
10323,2012-03-06,3,1,2012,3,0,2,1,1,0,1,1,0.18,0.1667,0.51,0.2836,0.0010111223458038423,0.0,0.0002677376171352075
10324,2012-03-06,4,1,2012,3,0,2,1,1,0,3,3,0.18,0.1667,0.51,0.2985,0.0002527805864509606,0.0,0.0008032128514056225
10325,2012-03-06,5,1,2012,3,0,2,1,1,0,25,25,0.18,0.1818,0.51,0.2239,0.0007583417593528817,0.0,0.006693440428380187
10326,2012-03-06,6,1,2012,3,0,2,1,1,3,99,102,0.18,0.2121,0.51,0.1045,0.006319514661274014,0.013574660633484163,0.02650602409638554
10327,2012-03-06,7,1,2012,3,0,2,1,1,5,270,275,0.16,0.1818,0.55,0.1343,0.02578361981799798,0.02262443438914027,0.07228915662650602
10328,2012-03-06,8,1,2012,3,0,2,1,1,14,487,501,0.16,0.1818,0.59,0.1045,0.06951466127401415,0.06334841628959276,0.13038821954484606
10329,2012-03-06,9,1,2012,3,0,2,1,1,11,222,233,0.22,0.2727,0.47,0.0,0.12664307381193124,0.049773755656108594,0.05943775100401606
10330,2012-03-06,10,1,2012,3,0,2,1,1,16,113,129,0.24,0.2576,0.44,0.0,0.05889787664307381,0.07239819004524888,0.030254350736278447
10331,2012-03-06,11,1,2012,3,0,2,1,1,20,110,130,0.26,0.2576,0.41,0.1642,0.03260869565217391,0.09049773755656108,0.029451137884872823
10332,2012-03-06,12,1,2012,3,0,2,1,1,9,129,138,0.26,0.2727,0.41,0.1045,0.03286147623862487,0.04072398190045249,0.03453815261044177
10333,2012-03-06,13,1,2012,3,0,2,1,1,16,148,164,0.3,0.303,0.39,0.1343,0.03488372093023256,0.07239819004524888,0.03962516733601071
10334,2012-03-06,14,1,2012,3,0,2,1,1,20,116,136,0.32,0.303,0.36,0.2239,0.041456016177957536,0.09049773755656108,0.031057563587684068
10335,2012-03-06,15,1,2012,3,0,2,1,1,24,142,166,0.34,0.303,0.36,0.2985,0.034378159757330634,0.1085972850678733,0.03801874163319947
10336,2012-03-06,16,1,2012,3,0,2,1,1,22,228,250,0.36,0.3333,0.32,0.2836,0.04196157735085945,0.09954751131221719,0.06104417670682731
10337,2012-03-06,17,1,2012,3,0,2,1,1,21,425,446,0.36,0.3333,0.34,0.2836,0.06319514661274014,0.09502262443438914,0.11378848728246319
10338,2012-03-06,18,1,2012,3,0,2,1,1,15,442,457,0.34,0.303,0.42,0.3284,0.11274014155712841,0.06787330316742081,0.11834002677376171
10339,2012-03-06,19,1,2012,3,0,2,1,1,9,278,287,0.34,0.303,0.46,0.2985,0.11552072800808898,0.04072398190045249,0.07443105756358769
10340,2012-03-06,20,1,2012,3,0,2,1,1,3,184,187,0.32,0.3182,0.49,0.19399999999999998,0.07254802831142568,0.013574660633484163,0.04926372155287818
10341,2012-03-06,21,1,2012,3,0,2,1,1,5,143,148,0.32,0.3182,0.49,0.19399999999999998,0.047269969666329625,0.02262443438914027,0.038286479250334675
10342,2012-03-06,22,1,2012,3,0,2,1,1,5,101,106,0.28,0.2727,0.56,0.1642,0.03741152679474216,0.02262443438914027,0.027041499330655958
10343,2012-03-06,23,1,2012,3,0,2,1,1,3,51,54,0.28,0.2727,0.61,0.2239,0.02679474216380182,0.013574660633484163,0.013654618473895583
10344,2012-03-07,0,1,2012,3,0,3,1,1,3,12,15,0.28,0.2576,0.65,0.2836,0.013650151668351871,0.006944444444444444,0.0026761819803746653
10345,2012-03-07,1,1,2012,3,0,3,1,1,1,4,5,0.3,0.2727,0.61,0.2985,0.0030512611879576893,0.0023148148148148147,0.0008920606601248885
10346,2012-03-07,2,1,2012,3,0,3,1,1,0,4,4,0.3,0.2879,0.56,0.2836,0.0010170870626525631,0.0,0.0008920606601248885
10347,2012-03-07,3,1,2012,3,0,3,1,1,1,2,3,0.3,0.2727,0.56,0.3582,0.0008136696501220504,0.0023148148148148147,0.00044603033006244426
10348,2012-03-07,4,1,2012,3,0,3,1,1,0,3,3,0.28,0.2576,0.61,0.3284,0.0006102522375915378,0.0,0.0006690454950936663
10349,2012-03-07,5,1,2012,3,0,3,1,1,0,18,18,0.28,0.2576,0.56,0.2985,0.0006102522375915378,0.0,0.004014272970561998
10350,2012-03-07,6,1,2012,3,0,3,1,1,4,104,108,0.28,0.2576,0.61,0.3881,0.003661513425549227,0.009259259259259259,0.0231935771632471
10351,2012-03-07,7,1,2012,3,0,3,1,1,12,332,344,0.26,0.2273,0.65,0.3881,0.021969080553295363,0.027777777777777776,0.07404103479036575
10352,2012-03-07,8,1,2012,3,0,3,1,1,12,554,566,0.28,0.2576,0.61,0.2985,0.06997558991049634,0.027777777777777776,0.12355040142729706
10353,2012-03-07,9,1,2012,3,0,3,1,1,12,252,264,0.3,0.2727,0.61,0.3284,0.11513425549227013,0.027777777777777776,0.056199821587867974
10354,2012-03-07,10,1,2012,3,0,3,1,1,20,127,147,0.36,0.3333,0.5,0.2985,0.05370219690805533,0.046296296296296294,0.028322925958965208
10355,2012-03-07,11,1,2012,3,0,3,1,1,33,128,161,0.42,0.4242,0.38,0.2985,0.029902359641985354,0.0763888888888889,0.028545941123996433
10356,2012-03-07,12,1,2012,3,0,3,1,1,40,175,215,0.44,0.4394,0.38,0.3881,0.032750203417412534,0.09259259259259259,0.03902765388046387
10357,2012-03-07,13,1,2012,3,0,3,1,1,26,179,205,0.5,0.4848,0.34,0.4179,0.04373474369406021,0.06018518518518518,0.03991971454058876
10358,2012-03-07,14,1,2012,3,0,3,1,1,38,137,175,0.52,0.5,0.36,0.3284,0.041700569568755085,0.08796296296296297,0.030553077609277432
10359,2012-03-07,15,1,2012,3,0,3,1,1,44,165,209,0.54,0.5152,0.37,0.4478,0.03559804719283971,0.10185185185185185,0.03679750223015165
10360,2012-03-07,16,1,2012,3,0,3,1,1,34,254,288,0.56,0.5303,0.37,0.4179,0.042514239218877134,0.0787037037037037,0.056645851917930416
10361,2012-03-07,17,1,2012,3,0,3,1,1,58,554,612,0.56,0.5303,0.43,0.4925,0.05858421480878763,0.13425925925925927,0.12355040142729706
10362,2012-03-07,18,1,2012,3,0,3,1,1,35,509,544,0.56,0.5303,0.4,0.4627,0.12449145646867373,0.08101851851851852,0.11351471900089206
10363,2012-03-07,19,1,2012,3,0,3,1,1,16,345,361,0.54,0.5152,0.42,0.3582,0.11065907241659886,0.037037037037037035,0.07694023193577164
10364,2012-03-07,20,1,2012,3,0,3,1,1,18,242,260,0.5,0.4848,0.51,0.2537,0.07343368592351505,0.041666666666666664,0.05396966993755575
10365,2012-03-07,21,1,2012,3,0,3,1,1,11,177,188,0.44,0.4394,0.62,0.2537,0.05288852725793328,0.02546296296296296,0.039473684210526314
10366,2012-03-07,22,1,2012,3,0,3,1,1,10,149,159,0.46,0.4545,0.59,0.2985,0.03824247355573637,0.023148148148148147,0.033229259589652095
10367,2012-03-07,23,1,2012,3,0,3,1,1,4,58,62,0.44,0.4394,0.62,0.3284,0.032343368592351505,0.009259259259259259,0.012934879571810883
10368,2012-03-08,0,1,2012,3,0,4,1,1,11,35,46,0.44,0.4394,0.62,0.3284,0.012611879576891782,0.02263374485596708,0.007148692810457516
10369,2012-03-08,1,1,2012,3,0,4,1,1,4,17,21,0.46,0.4545,0.63,0.3284,0.008547008547008548,0.00823045267489712,0.003472222222222222
10370,2012-03-08,2,1,2012,3,0,4,1,1,6,5,11,0.46,0.4545,0.63,0.3881,0.0039018952062430325,0.012345679012345678,0.0010212418300653595
10371,2012-03-08,3,1,2012,3,0,4,1,1,0,3,3,0.46,0.4545,0.63,0.3881,0.0020438498699368265,0.0,0.0006127450980392157
10372,2012-03-08,4,1,2012,3,0,4,1,1,0,2,2,0.44,0.4394,0.72,0.2836,0.0005574136008918618,0.0,0.0004084967320261438
10373,2012-03-08,5,1,2012,3,0,4,1,1,1,28,29,0.42,0.4242,0.77,0.2239,0.0003716090672612412,0.00205761316872428,0.005718954248366013
10374,2012-03-08,6,1,2012,3,0,4,1,1,4,105,109,0.42,0.4242,0.77,0.2537,0.005388331475287997,0.00823045267489712,0.02144607843137255
10375,2012-03-08,7,1,2012,3,0,4,1,1,8,326,334,0.42,0.4242,0.77,0.3582,0.020252694165737644,0.01646090534979424,0.06658496732026144
10376,2012-03-08,8,1,2012,3,0,4,1,1,12,573,585,0.44,0.4394,0.77,0.3881,0.06205871423262728,0.024691358024691357,0.1170343137254902
10377,2012-03-08,9,1,2012,3,0,4,1,1,19,282,301,0.46,0.4545,0.72,0.4627,0.10869565217391304,0.03909465020576132,0.05759803921568627
10378,2012-03-08,10,1,2012,3,0,4,1,1,19,119,138,0.5,0.4848,0.68,0.4627,0.0559271646228168,0.03909465020576132,0.024305555555555556
10379,2012-03-08,11,1,2012,3,0,4,1,2,48,156,204,0.54,0.5152,0.6,0.4627,0.02564102564102564,0.09876543209876543,0.031862745098039214
10380,2012-03-08,12,1,2012,3,0,4,1,2,27,224,251,0.56,0.5303,0.6,0.4478,0.0379041248606466,0.05555555555555555,0.0457516339869281
10381,2012-03-08,13,1,2012,3,0,4,1,2,35,198,233,0.6,0.6212,0.49,0.6418,0.04663693794128577,0.0720164609053498,0.04044117647058824
10382,2012-03-08,14,1,2012,3,0,4,1,2,48,155,203,0.62,0.6212,0.43,0.6418,0.0432924563359346,0.09876543209876543,0.03165849673202614
10383,2012-03-08,15,1,2012,3,0,4,1,1,24,161,185,0.64,0.6212,0.38,0.6866,0.037718320327015976,0.04938271604938271,0.032883986928104576
10384,2012-03-08,16,1,2012,3,0,4,1,2,37,305,342,0.62,0.6212,0.41,0.6418,0.03437383872166481,0.07613168724279835,0.06229575163398693
10385,2012-03-08,17,1,2012,3,0,4,1,1,52,545,597,0.62,0.6212,0.38,0.6567,0.06354515050167224,0.10699588477366255,0.11131535947712418
10386,2012-03-08,18,1,2012,3,0,4,1,2,45,545,590,0.62,0.6212,0.38,0.5522,0.1109253065774805,0.09259259259259259,0.11131535947712418
10387,2012-03-08,19,1,2012,3,0,4,1,2,21,395,416,0.6,0.6212,0.4,0.4478,0.10962467484206614,0.043209876543209874,0.0806781045751634
10388,2012-03-08,20,1,2012,3,0,4,1,2,20,282,302,0.6,0.6212,0.43,0.3881,0.07729468599033816,0.0411522633744856,0.05759803921568627
10389,2012-03-08,21,1,2012,3,0,4,1,1,27,206,233,0.6,0.6212,0.43,0.3881,0.056112969156447416,0.05555555555555555,0.042075163398692814
10390,2012-03-08,22,1,2012,3,0,4,1,1,12,141,153,0.56,0.5303,0.49,0.3284,0.0432924563359346,0.024691358024691357,0.028799019607843136
10391,2012-03-08,23,1,2012,3,0,4,1,2,6,88,94,0.56,0.5303,0.49,0.4478,0.028428093645484948,0.012345679012345678,0.017973856209150325
10392,2012-03-09,0,1,2012,3,0,5,1,2,3,51,54,0.58,0.5455,0.49,0.4627,0.017465626161278336,0.006711409395973154,0.012372634643377001
10393,2012-03-09,1,1,2012,3,0,5,1,3,4,22,26,0.56,0.5303,0.52,0.4925,0.011818778726198293,0.008948545861297539,0.005337214944201844
10394,2012-03-09,2,1,2012,3,0,5,1,3,2,9,11,0.48,0.4697,0.77,0.4179,0.005690523090391771,0.0044742729306487695,0.002183406113537118
10395,2012-03-09,3,1,2012,3,0,5,1,1,0,7,7,0.46,0.4545,0.77,0.5224,0.0024075289997811337,0.0,0.001698204754973314
10396,2012-03-09,4,1,2012,3,0,5,1,3,0,1,1,0.4,0.4091,0.66,0.2836,0.0015320639089516305,0.0,0.00024260067928190198
10397,2012-03-09,5,1,2012,3,0,5,1,3,2,27,29,0.4,0.4091,0.66,0.2836,0.0002188662727073758,0.0044742729306487695,0.006550218340611353
10398,2012-03-09,6,1,2012,3,0,5,1,2,2,83,85,0.4,0.4091,0.5,0.3582,0.006347121908513898,0.0044742729306487695,0.020135856380397867
10399,2012-03-09,7,1,2012,3,0,5,1,2,6,262,268,0.38,0.3939,0.4,0.2985,0.018603633180126943,0.013422818791946308,0.06356137797185832
10400,2012-03-09,8,1,2012,3,0,5,1,2,17,484,501,0.34,0.2879,0.42,0.5224,0.05865616108557671,0.03803131991051454,0.11741872877244056
10401,2012-03-09,9,1,2012,3,0,5,1,2,17,267,284,0.34,0.2879,0.42,0.5224,0.10965200262639527,0.03803131991051454,0.06477438136826782
10402,2012-03-09,10,1,2012,3,0,5,1,2,14,145,159,0.34,0.2879,0.36,0.4925,0.06215802144889473,0.03131991051454139,0.03517709849587579
10403,2012-03-09,11,1,2012,3,0,5,1,2,17,170,187,0.36,0.3333,0.34,0.3582,0.03479973736047275,0.03803131991051454,0.041242115477923336
10404,2012-03-09,12,1,2012,3,0,5,1,1,27,174,201,0.36,0.3333,0.34,0.4179,0.04092799299627927,0.06040268456375839,0.042212518195050945
10405,2012-03-09,13,1,2012,3,0,5,1,2,49,175,224,0.38,0.3939,0.29,0.3881,0.043992120814182537,0.10961968680089486,0.04245511887433285
10406,2012-03-09,14,1,2012,3,0,5,1,1,49,129,178,0.42,0.4242,0.28,0.4627,0.049026045086452176,0.10961968680089486,0.03129548762736536
10407,2012-03-09,15,1,2012,3,0,5,1,1,50,188,238,0.46,0.4545,0.24,0.2537,0.03895819654191289,0.11185682326621924,0.045608927704997575
10408,2012-03-09,16,1,2012,3,0,5,1,1,51,292,343,0.48,0.4697,0.23,0.4179,0.05209017290435544,0.11409395973154363,0.07083939835031539
10409,2012-03-09,17,1,2012,3,0,5,1,1,68,498,566,0.46,0.4545,0.24,0.3881,0.0750711315386299,0.15212527964205816,0.12081513828238719
10410,2012-03-09,18,1,2012,3,0,5,1,1,30,440,470,0.44,0.4394,0.26,0.5224,0.1238783103523747,0.06711409395973154,0.10674429888403687
10411,2012-03-09,19,1,2012,3,0,5,1,1,12,232,244,0.42,0.4242,0.28,0.6119,0.10286714817246663,0.026845637583892617,0.056283357593401265
10412,2012-03-09,20,1,2012,3,0,5,1,1,3,156,159,0.38,0.3939,0.32,0.3582,0.053403370540599696,0.006711409395973154,0.03784570596797671
10413,2012-03-09,21,1,2012,3,0,5,1,1,8,133,141,0.36,0.3333,0.34,0.3284,0.03479973736047275,0.017897091722595078,0.03226589034449297
10414,2012-03-09,22,1,2012,3,0,5,1,1,7,100,107,0.34,0.2879,0.31,0.4925,0.030860144451739988,0.015659955257270694,0.024260067928190198
10415,2012-03-09,23,1,2012,3,0,5,1,1,9,77,86,0.32,0.303,0.33,0.2985,0.02341869117968921,0.020134228187919462,0.018680252304706452
10416,2012-03-10,0,1,2012,3,0,6,0,1,9,68,77,0.3,0.2727,0.36,0.3582,0.018822499452834318,0.009297520661157025,0.02158730158730159
10417,2012-03-10,1,1,2012,3,0,6,0,1,1,50,51,0.3,0.2879,0.36,0.2537,0.018698397280233123,0.0010330578512396695,0.015873015873015872
10418,2012-03-10,2,1,2012,3,0,6,0,1,12,30,42,0.26,0.2424,0.41,0.2537,0.01238465274405051,0.012396694214876033,0.009523809523809525
10419,2012-03-10,3,1,2012,3,0,6,0,1,0,16,16,0.26,0.2273,0.41,0.2985,0.010199125789218067,0.0,0.005079365079365079
10420,2012-03-10,4,1,2012,3,0,6,0,1,1,3,4,0.24,0.2121,0.41,0.3582,0.003885381253035454,0.0010330578512396695,0.0009523809523809524
10421,2012-03-10,5,1,2012,3,0,6,0,1,3,7,10,0.22,0.2121,0.42,0.2836,0.0009713453132588635,0.0030991735537190084,0.0022222222222222222
10422,2012-03-10,6,1,2012,3,0,6,0,1,1,11,12,0.22,0.2121,0.44,0.2836,0.0024283632831471587,0.0010330578512396695,0.003492063492063492
10423,2012-03-10,7,1,2012,3,0,6,0,1,4,36,40,0.22,0.2121,0.44,0.2537,0.0029140359397765905,0.004132231404958678,0.011428571428571429
10424,2012-03-10,8,1,2012,3,0,6,0,1,15,96,111,0.22,0.2121,0.44,0.2985,0.009713453132588635,0.015495867768595042,0.030476190476190476
10425,2012-03-10,9,1,2012,3,0,6,0,1,21,127,148,0.24,0.2121,0.41,0.3284,0.026954832442933462,0.02169421487603306,0.040317460317460314
10426,2012-03-10,10,1,2012,3,0,6,0,1,47,176,223,0.26,0.2273,0.35,0.4179,0.03593977659057795,0.04855371900826446,0.05587301587301587
10427,2012-03-10,11,1,2012,3,0,6,0,1,56,218,274,0.3,0.2727,0.33,0.3284,0.05415250121418164,0.05785123966942149,0.0692063492063492
10428,2012-03-10,12,1,2012,3,0,6,0,1,88,241,329,0.3,0.2727,0.33,0.3284,0.06653715395823215,0.09090909090909091,0.07650793650793651
10429,2012-03-10,13,1,2012,3,0,6,0,1,89,268,357,0.32,0.303,0.29,0.2836,0.07989315201554152,0.09194214876033058,0.08507936507936507
10430,2012-03-10,14,1,2012,3,0,6,0,1,117,262,379,0.34,0.3182,0.27,0.2836,0.08669256920835357,0.12086776859504132,0.08317460317460318
10431,2012-03-10,15,1,2012,3,0,6,0,1,132,274,406,0.34,0.3636,0.25,0.0,0.09203496843127731,0.13636363636363635,0.08698412698412698
10432,2012-03-10,16,1,2012,3,0,6,0,1,115,275,390,0.36,0.3636,0.23,0.0,0.09859154929577464,0.11880165289256199,0.0873015873015873
10433,2012-03-10,17,1,2012,3,0,6,0,1,104,250,354,0.36,0.3788,0.23,0.0,0.0947061680427392,0.10743801652892562,0.07936507936507936
10434,2012-03-10,18,1,2012,3,0,6,0,1,67,230,297,0.36,0.3636,0.21,0.0896,0.08596406022340942,0.06921487603305786,0.07301587301587302
10435,2012-03-10,19,1,2012,3,0,6,0,1,25,159,184,0.34,0.3636,0.25,0.0,0.07212238950947061,0.025826446280991736,0.05047619047619047
10436,2012-03-10,20,1,2012,3,0,6,0,1,20,101,121,0.32,0.3333,0.33,0.1343,0.044681884409907724,0.02066115702479339,0.032063492063492065
10437,2012-03-10,21,1,2012,3,0,6,0,1,16,94,110,0.3,0.2879,0.39,0.2239,0.02938319572608062,0.01652892561983471,0.029841269841269842
10438,2012-03-10,22,1,2012,3,0,6,0,1,19,81,100,0.26,0.2576,0.44,0.1642,0.026711996114618747,0.01962809917355372,0.025714285714285714
10439,2012-03-10,23,1,2012,3,0,6,0,1,6,77,83,0.26,0.2576,0.41,0.19399999999999998,0.02428363283147159,0.006198347107438017,0.024444444444444446
10440,2012-03-11,0,1,2012,3,0,0,0,1,7,62,69,0.26,0.2879,0.44,0.0896,0.02015541525012142,0.004199160167966407,0.01874811006954944
10441,2012-03-11,1,1,2012,3,0,0,0,1,4,57,61,0.24,0.2424,0.52,0.1642,0.013872135102533172,0.0023995200959808036,0.017236165709101903
10442,2012-03-11,2,1,2012,3,0,0,0,1,9,54,63,0.24,0.2424,0.56,0.14925,0.012263771612384398,0.005398920215956809,0.016328999092833384
10443,2012-03-11,3,1,2012,3,0,0,0,1,15,51,66,0.24,0.2424,0.6,0.1343,0.012665862484921592,0.008998200359928014,0.015421832476564862
10444,2012-03-11,4,1,2012,3,0,0,0,1,7,15,22,0.24,0.2424,0.6,0.1343,0.013268998793727383,0.004199160167966407,0.004535833081342607
10445,2012-03-11,5,1,2012,3,0,0,0,1,2,5,7,0.24,0.2424,0.6,0.1642,0.004422999597909127,0.0011997600479904018,0.0015119443604475356
10446,2012-03-11,6,1,2012,3,0,0,0,1,2,8,10,0.24,0.2424,0.7,0.1642,0.0014073180538801769,0.0011997600479904018,0.002419110976716057
10447,2012-03-11,7,1,2012,3,0,0,0,1,2,15,17,0.22,0.2273,0.69,0.1343,0.002010454362685967,0.0011997600479904018,0.004535833081342607
10448,2012-03-11,8,1,2012,3,0,0,0,1,4,68,72,0.22,0.2273,0.69,0.1343,0.003417772416566144,0.0023995200959808036,0.020562443302086484
10449,2012-03-11,9,1,2012,3,0,0,0,1,20,70,90,0.26,0.2576,0.6,0.2239,0.014475271411338963,0.01199760047990402,0.0211672210462655
10450,2012-03-11,10,1,2012,3,0,0,0,1,71,147,218,0.32,0.303,0.49,0.2836,0.018094089264173704,0.04259148170365927,0.04445116419715754
10451,2012-03-11,11,1,2012,3,0,0,0,1,90,209,299,0.36,0.3333,0.43,0.2836,0.04382790510655408,0.05398920215956809,0.06319927426670699
10452,2012-03-11,12,1,2012,3,0,0,0,1,146,264,410,0.4,0.4091,0.37,0.2985,0.06011258544431041,0.08758248350329934,0.07983066223162988
10453,2012-03-11,13,1,2012,3,0,0,0,1,176,288,464,0.42,0.4242,0.41,0.2985,0.08242862887012464,0.10557888422315537,0.08708799516177805
10454,2012-03-11,14,1,2012,3,0,0,0,1,212,289,501,0.46,0.4545,0.31,0.2836,0.09328508242862887,0.1271745650869826,0.08739038403386755
10455,2012-03-11,15,1,2012,3,0,0,0,1,201,286,487,0.5,0.4848,0.29,0.2985,0.10072376357056695,0.1205758848230354,0.08648321741759903
10456,2012-03-11,16,1,2012,3,0,0,0,1,208,301,509,0.5,0.4848,0.31,0.3582,0.0979091274628066,0.1247750449910018,0.09101905049894164
10457,2012-03-11,17,1,2012,3,0,0,0,1,199,299,498,0.52,0.5,0.27,0.2985,0.10233212706071572,0.11937612477504499,0.09041427275476263
10458,2012-03-11,18,1,2012,3,0,0,0,1,133,256,389,0.52,0.5,0.29,0.2836,0.10012062726176116,0.07978404319136173,0.07741155125491382
10459,2012-03-11,19,1,2012,3,0,0,0,1,55,203,258,0.5,0.4848,0.31,0.2836,0.07820667470848412,0.032993401319736056,0.06138494103416994
10460,2012-03-11,20,1,2012,3,0,0,0,1,42,129,171,0.44,0.4394,0.47,0.2239,0.05186972255729795,0.02519496100779844,0.039008164499546416
10461,2012-03-11,21,1,2012,3,0,0,0,1,37,110,147,0.42,0.4242,0.54,0.2239,0.03437876960193004,0.022195560887822437,0.033262775929845785
10462,2012-03-11,22,1,2012,3,0,0,0,1,13,81,94,0.4,0.4091,0.54,0.19399999999999998,0.029553679131483716,0.007798440311937612,0.024493498639250075
10463,2012-03-11,23,1,2012,3,0,0,0,1,12,40,52,0.4,0.4091,0.5,0.1642,0.01889827100924809,0.007198560287942412,0.012095554883580285
10464,2012-03-12,0,1,2012,3,0,1,1,1,4,20,24,0.38,0.3939,0.54,0.19399999999999998,0.010454362685967028,0.00477326968973747,0.004484304932735426
10465,2012-03-12,1,1,2012,3,0,1,1,1,1,9,10,0.38,0.3939,0.5,0.1343,0.004530011325028313,0.0011933174224343676,0.002017937219730942
10466,2012-03-12,2,1,2012,3,0,1,1,1,4,5,9,0.38,0.3939,0.54,0.1045,0.001887504718761797,0.00477326968973747,0.0011210762331838565
10467,2012-03-12,3,1,2012,3,0,1,1,1,0,2,2,0.36,0.3485,0.5,0.1343,0.0016987542468856172,0.0,0.0004484304932735426
10468,2012-03-12,4,1,2012,3,0,1,1,1,0,3,3,0.34,0.3333,0.61,0.19399999999999998,0.00037750094375235937,0.0,0.0006726457399103139
10469,2012-03-12,5,1,2012,3,0,1,1,1,1,15,16,0.34,0.3333,0.61,0.19399999999999998,0.0005662514156285391,0.0011933174224343676,0.0033632286995515697
10470,2012-03-12,6,1,2012,3,0,1,1,1,2,86,88,0.34,0.3485,0.57,0.1045,0.003020007550018875,0.002386634844868735,0.019282511210762333
10471,2012-03-12,7,1,2012,3,0,1,1,1,9,259,268,0.34,0.3485,0.53,0.1045,0.016610041525103814,0.010739856801909307,0.058071748878923767
10472,2012-03-12,8,1,2012,3,0,1,1,1,17,547,564,0.34,0.3333,0.61,0.1343,0.050585126462816155,0.02028639618138425,0.1226457399103139
10473,2012-03-12,9,1,2012,3,0,1,1,1,21,260,281,0.38,0.3939,0.54,0.1642,0.10645526613816535,0.025059665871121718,0.05829596412556054
10474,2012-03-12,10,1,2012,3,0,1,1,1,39,98,137,0.4,0.4091,0.5,0.2239,0.053038882597206495,0.046539379474940336,0.02197309417040359
10475,2012-03-12,11,1,2012,3,0,1,1,1,39,111,150,0.44,0.4394,0.44,0.2239,0.025858814647036616,0.046539379474940336,0.024887892376681615
10476,2012-03-12,12,1,2012,3,0,1,1,1,59,162,221,0.48,0.4697,0.39,0.2239,0.028312570781426953,0.07040572792362769,0.03632286995515695
10477,2012-03-12,13,1,2012,3,0,1,1,2,74,176,250,0.54,0.5152,0.32,0.2537,0.04171385428463571,0.0883054892601432,0.039461883408071746
10478,2012-03-12,14,1,2012,3,0,1,1,2,76,145,221,0.58,0.5455,0.32,0.2836,0.04718761796904492,0.09069212410501193,0.032511210762331835
10479,2012-03-12,15,1,2012,3,0,1,1,1,74,159,233,0.56,0.5303,0.4,0.1343,0.04171385428463571,0.0883054892601432,0.035650224215246634
